product_name,link,product_images,price,details,category,gender
POLYAMIDE TOP WITH WIDE STRAPS,https://www.zara.com/in/en/polyamide-top-with-wide-straps-p03905931.html,https://static.zara.net/photos///2023/I/0/1/p/3905/931/513/2/w/448/3905931513_1_1_1.jpg?ts=1686234585137,9.66,SLIM FIT - ROUND NECK - NORMAL LENGTH - SLEEVELESSFitted top made from a polyamide blend. Features wide straps and chest reinforcement.View more,WORKWEARNEW,women
POLYAMIDE TOP WITH THIN STRAPS,https://www.zara.com/in/en/polyamide-top-with-thin-straps-p03905832.html,https://static.zara.net/photos///2023/I/0/1/p/3905/832/800/16/w/448/3905832800_1_1_1.jpg?ts=1689698034884,6.86,SLIM FIT - ROUND NECK - NORMAL LENGTH - SLEEVELESSFitted top made of a polyamide blend. Featuring a round neck and straps.,WORKWEARNEW,women
BALLET FLATS WITH SQUARE TOE AND BUCKLE,https://www.zara.com/in/en/ballet-flats-with-square-toe-and-buckle-p13507210.html,https://static.zara.net/photos///2023/I/1/1/p/3507/210/808/2/w/448/3507210808_1_1_1.jpg?ts=1691580503552,55.86,"Ballet flats. Strap detail with buckle. Square toe.Sole height: 1 cm. / 0.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",WORKWEARNEW,women
BALLET FLATS WITH BOW AND SQUARE TOE,https://www.zara.com/in/en/ballet-flats-with-bow-and-square-toe-p13508210.html,https://static.zara.net/photos///2023/S/1/1/p/3508/210/800/2/w/448/3508210800_1_1_1.jpg?ts=1691651563566,46.06,Ballet flats. Bow detail on the front. Square toe.Sole height: 1 cm. / 0.3″,WORKWEARNEW,women
WATER-REPELLENT TRENCH COAT,https://www.zara.com/in/en/water-repellent-trench-coat-p08073222.html,https://static.zara.net/photos///2023/I/0/1/p/8073/222/704/2/w/448/8073222704_1_1_1.jpg?ts=1693305746623,83.86,Trench coat featuring a lapel collar and long sleeves with tabs. Front pockets. Belt in the same fabric with tie. Rear vent at the hem. Double-breasted button fastening on the front.,WORKWEARNEW,women
PAPERBAG TROUSERS WITH BELT,https://www.zara.com/in/en/paperbag-trousers-with-belt-p00779158.html,https://static.zara.net/photos///2023/I/0/1/p/0779/158/800/2/w/448/0779158800_1_1_1.jpg?ts=1692270090725,55.86,"High-waist trousers with front darts. Front pockets and side patch pockets with flaps. Adjustable hems with button fastening. Front zip fly, interior button and metal hook fastening. Belt with buckle and metal studs.",WORKWEARNEW,women
FLOWING FRAYED TRENCH COAT,https://www.zara.com/in/en/flowing-frayed-trench-coat-p07837342.html,https://static.zara.net/photos///2023/I/0/1/p/7837/342/800/2/w/448/7837342800_1_1_1.jpg?ts=1689766697783,134.26,Flowing semi-sheer trench coat featuring a high round neck and long sleeves with flared trims. Tied belt. Front pockets. Asymmetric hem. Frayed trims in the same fabric. Double-breasted button fastening at the front.View more,WORKWEARNEW,women
RELAXED FIT LINEN BLAZER - LIMITED EDITION,https://www.zara.com/in/en/relaxed-fit-linen-blazer---limited-edition-p04043268.html,https://static.zara.net/photos///2023/I/0/1/p/4043/268/807/3/w/448/4043268807_1_1_1.jpg?ts=1689795718411,106.26,Relaxed fit blazer made of 100% linen. Lapel collar and long sleeves with a buttoned opening. Front patch pockets. Double-breasted front fastening with matching buttons.,WORKWEARNEW,women
LINEN SHIRT DRESS,https://www.zara.com/in/en/linen-shirt-dress-p04043257.html,https://static.zara.net/photos///2023/I/0/1/p/4043/257/802/2/w/448/4043257802_1_1_1.jpg?ts=1689765042727,83.86,Sleeveless midi dress made of 100% linen. Johnny collar. Patch pockets with flaps on the chest. Frayed trims in the same fabric. Front fastening with matching buttons.,WORKWEARNEW,women
STRIPED POPLIN BLOUSE WITH VENTS,https://www.zara.com/in/en/striped-poplin-blouse-with-vents-p09479281.html,https://static.zara.net/photos///2023/I/0/1/p/9479/281/044/2/w/448/9479281044_1_1_1.jpg?ts=1691154412915,46.06,Blouse made of a cotton blend fabric. V-neckline and long voluminous sleeves. Asymmetric hem with front vents. Button-up front.,WORKWEARNEW,women
HIGH-WAIST REGULAR TROUSERS,https://www.zara.com/in/en/high-waist-regular-trousers-p02216118.html,https://static.zara.net/photos///2023/I/0/1/p/2216/118/712/17/w/448/2216118712_1_1_1.jpg?ts=1689675945857,41.86,Flowing high-waist trousers with a straight-leg design. Invisible side zip fastening.,WORKWEARNEW,women
SHAWL COLLAR BLAZER WITH BELT,https://www.zara.com/in/en/shawl-collar-blazer-with-belt-p02310187.html,https://static.zara.net/photos///2023/I/0/1/p/2310/187/712/13/w/448/2310187712_1_1_1.jpg?ts=1689674805797,120.26,"Shawl collar blazer with long sleeves. Featuring front pockets, welt chest pockets, a tie belt in the same fabric, lining and hidden button fastening at the front.",WORKWEARNEW,women
BELTED TUXEDO WAISTCOAT,https://www.zara.com/in/en/belted-tuxedo-waistcoat-p07848187.html,https://static.zara.net/photos///2023/I/0/1/p/7848/187/800/13/w/448/7848187800_1_1_1.jpg?ts=1690987261599,83.86,Sleeveless waistcoat with a shawl collar. Tied belt in matching fabric. Matching lining.,WORKWEARNEW,women
LONG FLOWING TROUSERS,https://www.zara.com/in/en/long-flowing-trousers-p02731271.html,https://static.zara.net/photos///2023/I/0/1/p/2731/271/800/16/w/448/2731271800_1_1_1.jpg?ts=1690987261083,41.86,Loose-fitting high-waist trousers with a straight-leg design. Invisible side zip fastening.,WORKWEARNEW,women
SHAWL COLLAR WAISTCOAT,https://www.zara.com/in/en/shawl-collar-waistcoat-p07760816.html,https://static.zara.net/photos///2023/I/0/1/p/7760/816/508/2/w/448/7760816508_1_1_1.jpg?ts=1685693893964,83.86,Waistcoat made of a viscose blend. Shawl collar. Tied belt in the same fabric. Front false welt pockets. Matching lining. Buttoned front.,WORKWEARNEW,women
HIGH-WAIST WIDE-LEG TROUSERS,https://www.zara.com/in/en/high-waist-wide-leg-trousers-p07595816.html,https://static.zara.net/photos///2023/I/0/1/p/7595/816/508/2/w/448/7595816508_1_1_1.jpg?ts=1685693896396,69.86,High-waist trousers made of a viscose blend. Wide-leg design. Invisible zip fastening.,WORKWEARNEW,women
LAPELLESS SHORT BLAZER,https://www.zara.com/in/en/lapelless-short-blazer-p08039178.html,https://static.zara.net/photos///2023/I/0/1/p/8039/178/632/2/w/448/8039178632_1_1_1.jpg?ts=1691658206961,83.86,Lapelless short blazer featuring long sleeves with openings. Front welt pockets. Matching lining.,WORKWEARNEW,women
HIGH-WAISTED STRAIGHT CUT TROUSERS,https://www.zara.com/in/en/high-waisted-straight-cut-trousers-p07980117.html,https://static.zara.net/photos///2023/I/0/1/p/7980/117/632/2/w/448/7980117632_1_1_1.jpg?ts=1691658205973,69.86,"High-waist trousers with side pockets and rear welt pockets. Straight-leg design. Front zip fly, top button and metal hook fastening.",WORKWEARNEW,women
WIDE-LEG POPLIN TROUSERS,https://www.zara.com/in/en/wide-leg-poplin-trousers-p07563242.html,https://static.zara.net/photos///2023/I/0/1/p/7563/242/401/2/w/448/7563242401_1_1_1.jpg?ts=1691152491316,46.06,Mid-rise trousers made of cotton with an elasticated waistband and adjustable drawstrings. Side in-seam pockets. Wide-leg design.,WORKWEARNEW,women
POPLIN WRAP SHIRT,https://www.zara.com/in/en/poplin-wrap-shirt-p09479282.html,https://static.zara.net/photos///2023/I/0/1/p/9479/282/401/2/w/448/9479282401_1_1_1.jpg?ts=1691152491426,46.06,Collared shirt featuring long sleeves with cuffs. Crossover fabric detail on the front with a knot. Button-up front hidden by a placket.,WORKWEARNEW,women
DOUBLE-WAIST LINEN BLEND TROUSERS,https://www.zara.com/in/en/double-waist-linen-blend-trousers-p07656586.html,https://static.zara.net/photos///2023/I/0/1/p/7656/586/251/3/w/448/7656586251_1_1_1.jpg?ts=1688127028640,106.26,High-waist trousers made of a linen blend. Double waistband in matching fabric with belt loops. Front pockets and rear welt pockets. Straight leg. Front zip and button fastening.,WORKWEARNEW,women
MINI HOOP EARRINGS,https://www.zara.com/in/en/mini-hoop-earrings-p01856286.html,https://static.zara.net/photos///2023/I/0/1/p/1856/286/881/2/w/448/1856286881_1_1_1.jpg?ts=1691675320097,22.26,Small metal hoop earrings. Push-back closure.,WORKWEARNEW,women
LINEN-BLEND FLARED TROUSERS,https://www.zara.com/in/en/linen-blend-flared-trousers-p07993967.html,https://static.zara.net/photos///2023/I/0/1/p/7993/967/802/2/w/448/7993967802_1_1_1.jpg?ts=1689761568314,69.86,Mid-rise trousers made of a lyocell and linen blend. Belt loops. Front pockets. Front zip and button fastening.,WORKWEARNEW,women
LINEN BLEND OVERSIZE WAISTCOAT,https://www.zara.com/in/en/linen-blend-oversize-waistcoat-p07836967.html,https://static.zara.net/photos///2023/I/0/1/p/7836/967/802/2/w/448/7836967802_1_1_1.jpg?ts=1689761503813,83.86,Sleeveless loose-fitting waistcoat made of a linen blend. Lapel collar. Flap pockets on the front and chest welt pockets. Matching lining. Back vent at the hem. Button-up front.,WORKWEARNEW,women
HIGH-WAIST CULOTTE TROUSERS,https://www.zara.com/in/en/high-waist-culotte-trousers-p07600683.html,https://static.zara.net/photos///2023/I/0/1/p/9929/329/800/2/w/448/9929329800_1_1_1.jpg?ts=1692876611654,46.06,"High-waist trousers featuring front pockets and rear welt pockets. Short and wide leg design. Front zip fly, interior button and metal hook fastening.",WORKWEARNEW,women
CROSSOVER WAISTCOAT,https://www.zara.com/in/en/crossover-waistcoat-p08372352.html,https://static.zara.net/photos///2023/I/0/1/p/8372/352/711/2/w/448/8372352711_1_1_1.jpg?ts=1690366719497,69.86,Waistcoat with a lapel collar and pronounced shoulders. Featuring false front welt pockets and double breasted button fastening on the front.,WORKWEARNEW,women
CARROT FIT TROUSERS,https://www.zara.com/in/en/carrot-fit-trousers-p08372252.html,https://static.zara.net/photos///2023/I/0/1/p/8372/252/711/2/w/448/8372252711_1_1_1.jpg?ts=1690366718687,46.06,High-waist trousers with front darts. Front pockets and a false welt pocket at the back. Hems with tabs and buttons. Front zip fly and button fastening.,WORKWEARNEW,women
OPEN BACK HALTER WAISTCOAT,https://www.zara.com/in/en/open-back-halter-waistcoat-p08364532.html,https://static.zara.net/photos///2023/I/0/1/p/8364/532/251/2/w/448/8364532251_1_1_1.jpg?ts=1691577077909,46.06,Halter V-neck waistcoat. Front flap details and an open back. Button-up front.,WORKWEARNEW,women
DARTED WIDE-LEG TROUSERS,https://www.zara.com/in/en/darted-wide-leg-trousers-p08365532.html,https://static.zara.net/photos///2023/I/0/1/p/8365/532/251/2/w/448/8365532251_1_1_1.jpg?ts=1691577077844,55.86,"High-waist trousers with front darts. Front pockets and rear false welt pocket. Wide-leg design. Front zip fly, interior button and metal hook fastening.",WORKWEARNEW,women
BASIC KNIT TOP,https://www.zara.com/in/en/basic-knit-top-p08851018.html,https://static.zara.net/photos///2023/I/0/1/p/8851/018/250/13/w/448/8851018250_1_1_1.jpg?ts=1689605595007,26.46,Sleeveless round neck top.,WORKWEARNEW,women
LEATHER HEELED SHOES WITH INSTEP STRAP,https://www.zara.com/in/en/leather-heeled-shoes-with-instep-strap-p12228210.html,https://static.zara.net/photos///2023/I/1/1/p/2228/210/800/2/w/448/2228210800_1_1_1.jpg?ts=1691591567741,83.86,"Leather heeled shoes. Buckle detail on the front and strap on the instep. Buckled ankle strap fastening.Heel height of 6 cm. / 2.3″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",WORKWEARNEW,women
FULL LENGTH TROUSERS,https://www.zara.com/in/en/full-length-trousers-p04661513.html,https://static.zara.net/photos///2023/I/0/1/p/4661/513/800/2/w/448/4661513800_2_1_1.jpg?ts=1691075737418,46.06,"High-waist trousers featuring side pockets and false rear welt pockets. Pleated details. Front zip fly, interior button and metal hook fastening.",WORKWEARNEW,women
BASIC BLAZER,https://www.zara.com/in/en/basic-blazer-p02010750.html,https://static.zara.net/photos///2023/I/0/1/p/2010/750/800/17/w/448/2010750800_1_1_1.jpg?ts=1692193680642,83.86,Blazer featuring a lapel collar and long sleeves with padded shoulders. Front flap pockets and a chest welt pocket. Back vent at the hem. Button-up front.,WORKWEARNEW,women
MIDI SKIRT WITH BELT,https://www.zara.com/in/en/midi-skirt-with-belt-p03067504.html,https://static.zara.net/photos///2023/I/0/1/p/3067/504/800/2/w/448/3067504800_1_1_1.jpg?ts=1691075812348,46.06,High-waist skirt with belt loops. False belt with metal clip on the front. Invisible side zip fastening.,WORKWEARNEW,women
TRF OVERSIZE DENIM SHIRT,https://www.zara.com/in/en/trf-oversize-denim-shirt-p03607272.html,https://static.zara.net/photos///2023/I/0/1/p/3607/272/407/3/w/448/3607272407_1_1_1.jpg?ts=1691743832836,46.06,Oversize collared shirt featuring drop-shoulder long sleeves with cuffs. Faded effect. Dart detail at the back. Button-up front.,WORKWEARNEW,women
SPLIT SUEDE CLOGS WITH BUCKLE,https://www.zara.com/in/en/split-suede-clogs-with-buckle-p13542210.html,https://static.zara.net/photos///2023/I/1/1/p/3551/210/800/2/w/448/3551210800_1_1_1.jpg?ts=1691679675417,55.86,Flat split suede clogs. Buckle on the side. Round toe. Sole height: 2.5 cm. / 0.9″,WORKWEARNEW,women
KNIT MIDI SKIRT,https://www.zara.com/in/en/knit-midi-skirt-p09598069.html,https://static.zara.net/photos///2023/I/0/1/p/9598/069/800/2/w/448/9598069800_1_1_1.jpg?ts=1690985893001,46.06,High-waist skirt featuring an elastic waistband and vent at the back of the hem.,WORKWEARNEW,women
FITTED KNIT CARDIGAN,https://www.zara.com/in/en/fitted-knit-cardigan-p09598070.html,https://static.zara.net/photos///2023/I/0/1/p/9598/070/800/2/w/448/9598070800_1_1_1.jpg?ts=1691057207809,55.86,V-neck cardigan with long sleeves. Front metal hook fastening.,WORKWEARNEW,women
CROPPED PUFFER BOMBER JACKET,https://www.zara.com/in/en/cropped-puffer-bomber-jacket-p03046227.html,https://static.zara.net/photos///2023/I/0/1/p/3046/227/800/2/w/448/3046227800_1_1_1.jpg?ts=1692270091236,46.06,Jacket featuring a round neck and long sleeves with cuffs. Jetted pockets on the front. Front snap-button fastenings.,WORKWEARNEW,women
KNIT VEST T-SHIRT,https://www.zara.com/in/en/knit-vest-t-shirt-p05644456.html,https://static.zara.net/photos///2023/I/0/1/p/5644/456/250/2/w/448/5644456250_1_1_1.jpg?ts=1692196393561,36.26,LOOSE FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVEST-shirt with a round neck and short sleeves. Contrast layered fabric vest detail.,WORKWEARNEW,women
FITTED DRESS WITH DRAPED SIDE,https://www.zara.com/in/en/fitted-dress-with-draped-side-p05039632.html,https://static.zara.net/photos///2023/I/0/1/p/5039/632/800/2/w/448/5039632800_1_1_1.jpg?ts=1690191628012,36.26,Sleeveless dress with a round neckline. Draped detail on the side.,WORKWEARNEW,women
TEXTURED JACQUARD WAISTCOAT,https://www.zara.com/in/en/textured-jacquard-waistcoat-p05039633.html,https://static.zara.net/photos///2023/I/0/1/p/5039/633/707/22/w/448/5039633707_1_1_1.jpg?ts=1691650583834,27.86,"Waistcoat with a V-neckline. Featuring textured jacquard fabric, an asymmetric hem and button fastening at the front.",WORKWEARNEW,women
TEXTURED JACQUARD TROUSERS,https://www.zara.com/in/en/textured-jacquard-trousers-p05039634.html,https://static.zara.net/photos///2023/I/0/1/p/5039/634/044/2/w/448/5039634044_1_1_1.jpg?ts=1692202685078,36.26,High-waist trousers with an adjustable waistband and matching drawstrings. Textured jacquard fabric detail. Wide-leg design.,WORKWEARNEW,women
PACK OF HOOP EARRINGS,https://www.zara.com/in/en/pack-of-hoop-earrings-p01856256.html,https://static.zara.net/photos///2023/I/0/1/p/1856/256/808/2/w/448/1856256808_1_1_1.jpg?ts=1690530689657,13.86,- Metal earrings. Push-back fastening. - Metal earrings. Push-back fastening.,WORKWEARNEW,women
OVERSIZE BLOUSE WITH GOLD-TONED BUTTONS,https://www.zara.com/in/en/oversize-blouse-with-gold-toned-buttons-p08090920.html,https://static.zara.net/photos///2023/I/0/1/p/8090/920/250/2/w/448/8090920250_1_1_1.jpg?ts=1689939073171,46.06,Oversize blouse featuring a johnny collar and long sleeves. Front patch pocket. Hem with side vents. Front fastening with gold-toned buttons.,WORKWEARNEW,women
LINEN SHIRT WITH AN ASYMMETRIC HEM,https://www.zara.com/in/en/linen-shirt-with-an-asymmetric-hem-p04786126.html,https://static.zara.net/photos///2023/I/0/1/p/4786/126/251/13/w/448/4786126251_1_1_1.jpg?ts=1691599681781,46.06,Shirt made of 100% linen. Johnny collar with sleeves falling below the elbow. Asymmetric hem with side vents. Button-up front.,WORKWEARNEW,women
TEXTURED DOUBLE-BREASTED BLAZER,https://www.zara.com/in/en/textured-double-breasted-blazer-p07623815.html,https://static.zara.net/photos///2023/I/0/1/p/7623/815/330/12/w/448/7623815330_1_1_1.jpg?ts=1692002574847,83.86,"Blazer featuring a lapel collar, long sleeves and padded shoulders. Frayed trims. Double-breasted button fastening on the front.",WORKWEARNEW,women
TEXTURED BLAZER WITH PATCH POCKETS,https://www.zara.com/in/en/textured-blazer-with-patch-pockets-p08015128.html,https://static.zara.net/photos///2023/I/0/1/p/8015/128/070/2/w/448/8015128070_1_1_1.jpg?ts=1691145777256,69.86,Blazer featuring a lapel collar and long sleeves with tabs and buttons on the shoulders. Front patch pockets with flaps. Button-up front.,WORKWEARNEW,women
STRAPPY KNIT TOP,https://www.zara.com/in/en/strappy-knit-top-p03519050.html,https://static.zara.net/photos///2023/I/0/1/p/3519/050/800/23/w/448/3519050800_1_1_1.jpg?ts=1691483624906,26.46,Round neck top with wide straps.,WORKWEARNEW,women
BLOCK-HEEL FABRIC SHOES,https://www.zara.com/in/en/block-heel-fabric-shoes-p12227910.html,https://static.zara.net/photos///2022/I/1/1/p/2227/910/040/2/w/448/2227910040_1_1_1.jpg?ts=1660914216407,40.46,Fabric block-heel court shoes. Square vamp. Pointed toe.Heel height: 6.5 cm. / 2.5″,WORKWEARNEW,women
OVERSIZE KNIT T-SHIRT,https://www.zara.com/in/en/oversize-knit-t-shirt-p03471035.html,https://static.zara.net/photos///2023/I/0/1/p/3471/035/250/2/w/448/3471035250_1_1_1.jpg?ts=1689337793060,27.86,Shirt with a round neckline and short sleeves.,WORKWEARNEW,women
V-NECK CABLE-KNIT SWEATER,https://www.zara.com/in/en/v-neck-cable-knit-sweater-p01509111.html,https://static.zara.net/photos///2023/I/0/1/p/1509/111/401/2/w/448/1509111401_1_1_1.jpg?ts=1691580359390,41.86,Long sleeve V-neck sweater.,WORKWEARNEW,women
